Source.Name,Route No.,Call No.,Route Start Date,Shift Start,Customer ID,Customer Name,Full Address for Address Matching,Customer Address,Country Code,Postcode,Order Details 1,Latitude,Longitude,EQ Code,Fixed Time at Call,Delivery Date,Arrival Time,Contact Number (Daily UID),Depot Address,Route Reference,Stop Departure Date,Depart Time,Driver ID,Route Reference_1,Next Customer Address,Monday,Depot,Open,Trip Drop No.,Is Crossdock,Depot Name,Route Completion Date,Cube,Units,$,Travel Distance from Prev. Drop,End Depot Arrival Time
200LS Export_1004.csv,11,41,10/5/2023,05:45 Thu,21004-00,84 LUMBER CO PALM SHORES 1325/DR HORTON,2575 Roberts Road,MELBOURNE,USAFL,32940,27230807,28.201829,-80.664182,,12:15:00 AM,10/5/2023,13:14 Thu,20366,Sanford,W011,10/5/2023,13:24 Thu,,LSW011100423,MELBOURNE,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/5/2023,4420,13,155205,75,16:22 Thu
200LS Export_1004.csv,11,42,10/5/2023,05:45 Thu,21004-00,84 LUMBER CO PALM SHORES 1325/DR HORTON,2575 Roberts Road,MELBOURNE,USAFL,32940,27230787,28.201829,-80.664182,,12:15:00 AM,10/5/2023,13:24 Thu,20366,Sanford,W011,10/5/2023,13:34 Thu,,LSW011100423,MELBOURNE,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/5/2023,4420,13,155205,75,16:22 Thu
200LS Export_1004.csv,11,43,10/5/2023,05:45 Thu,21004-00,84 LUMBER CO PALM SHORES 1325/DR HORTON,2575 Roberts Road,MELBOURNE,USAFL,32940,27230739,28.201829,-80.664182,,12:15:00 AM,10/5/2023,13:34 Thu,20366,Sanford,W011,10/5/2023,13:46 Thu,,LSW011100423,MELBOURNE,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/5/2023,5074,16,197515,75,16:22 Thu
200LS Export_1004.csv,11,44,10/5/2023,05:45 Thu,21004-00,84 LUMBER CO PALM SHORES 1325/DR HORTON,2575 Roberts Road,MELBOURNE,USAFL,32940,27230726,28.201829,-80.664182,,12:15:00 AM,10/5/2023,13:46 Thu,20366,Sanford,W011,10/5/2023,13:56 Thu,,LSW011100423,MELBOURNE,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/5/2023,4420,13,155205,75,16:22 Thu
200LS Export_1004.csv,11,45,10/5/2023,05:45 Thu,21004-00,84 LUMBER CO PALM SHORES 1325/DR HORTON,2575 Roberts Road,MELBOURNE,USAFL,32940,27230717,28.201829,-80.664182,,12:15:00 AM,10/5/2023,13:56 Thu,20366,Sanford,W011,10/5/2023,14:08 Thu,,LSW011100423,MELBOURNE,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/5/2023,5074,16,197515,75,16:22 Thu
200LS Export_1004.csv,11,46,10/5/2023,05:45 Thu,21004-00,84 LUMBER CO PALM SHORES 1325/DR HORTON,2575 Roberts Road,MELBOURNE,USAFL,32940,27230708,28.201829,-80.664182,,12:15:00 AM,10/5/2023,14:08 Thu,20366,Sanford,W011,10/5/2023,14:18 Thu,,LSW011100423,MELBOURNE,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/5/2023,4420,13,155205,75,16:22 Thu
200LS Export_1004.csv,11,47,10/5/2023,05:45 Thu,21004-00,84 LUMBER CO PALM SHORES 1325/DR HORTON,2575 Roberts Road,MELBOURNE,USAFL,32940,27230702,28.201829,-80.664182,,12:15:00 AM,10/5/2023,14:18 Thu,20366,Sanford,W011,10/5/2023,14:28 Thu,,LSW011100423,MELBOURNE,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/5/2023,4420,13,155205,75,16:22 Thu
200LS Export_1004.csv,11,48,10/5/2023,05:45 Thu,21004-00,84 LUMBER CO PALM SHORES 1325/DR HORTON,2575 Roberts Road,MELBOURNE,USAFL,32940,27230699,28.201829,-80.664182,,12:15:00 AM,10/5/2023,14:28 Thu,20366,Sanford,W011,10/5/2023,14:38 Thu,,LSW011100423,MELBOURNE,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/5/2023,4420,13,155205,75,16:22 Thu
200LS Export_1004.csv,11,49,10/5/2023,05:45 Thu,21004-00,84 LUMBER CO PALM SHORES 1325/DR HORTON,2575 Roberts Road,MELBOURNE,USAFL,32940,27230692,28.201829,-80.664182,,12:15:00 AM,10/5/2023,14:38 Thu,20366,Sanford,W011,10/5/2023,14:48 Thu,,LSW011100423,MELBOURNE,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/5/2023,4420,13,155205,75,16:22 Thu
200LS Export_1004.csv,11,50,10/5/2023,05:45 Thu,21004-00,84 LUMBER CO PALM SHORES 1325/DR HORTON,2575 Roberts Road,MELBOURNE,USAFL,32940,27230691,28.201829,-80.664182,,12:15:00 AM,10/5/2023,14:48 Thu,20366,Sanford,W011,10/5/2023,14:58 Thu,,LSW011100423,MELBOURNE,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/5/2023,4420,13,155205,75,16:22 Thu
200LS Export_1004.csv,11,51,10/5/2023,05:45 Thu,21004-00,84 LUMBER CO PALM SHORES 1325/DR HORTON,2575 Roberts Road,MELBOURNE,USAFL,32940,27230666,28.201829,-80.664182,,12:15:00 AM,10/5/2023,14:58 Thu,20366,Sanford,W011,10/5/2023,15:08 Thu,,LSW011100423,Sanford,1,0,7:00:00 AM,1,0,"Sanford, FL Domicile",10/5/2023,4420,13,155205,75,16:22 Thu
200LS Export_1004.csv,13,1,10/5/2023,03:03 Thu,34510257-00,0257 Home Depot,2300 22ND AVE N,SAINT PETERSBURG,USAFL,33713-4335,27262173,27.79196,-82.66492,,12:15:00 AM,10/5/2023,06:00 Thu,20366,Lake City,W013,10/5/2023,06:15 Thu,,LSW013100423,SAINT PETERSBURG,1,0,6:00:00 AM,1,0,"Lake City, FL Domicile",10/5/2023,237,1,0,191,11:01 Thu
200LS Export_1004.csv,13,2,10/5/2023,03:03 Thu,34510257-00,0257 Home Depot,2300 22ND AVE N,SAINT PETERSBURG,USAFL,33713-4335,27260906,27.79196,-82.66492,,12:15:00 AM,10/5/2023,06:15 Thu,20366,Lake City,W013,10/5/2023,06:15 Thu,,LSW013100423,SAINT PETERSBURG,1,0,6:00:00 AM,1,0,"Lake City, FL Domicile",10/5/2023,424,1,19138,191,11:01 Thu
200LS Export_1004.csv,13,3,10/5/2023,03:03 Thu,34510257-00,0257 Home Depot,2300 22ND AVE N,SAINT PETERSBURG,USAFL,33713-4335,27260810,27.79196,-82.66492,,12:15:00 AM,10/5/2023,06:15 Thu,20366,Lake City,W013,10/5/2023,06:19 Thu,,LSW013100423,SAINT PETERSBURG,1,0,6:00:00 AM,1,0,"Lake City, FL Domicile",10/5/2023,2721,10,322462,191,11:01 Thu
200LS Export_1004.csv,13,4,10/5/2023,03:03 Thu,34510257-00,0257 Home Depot,2300 22ND AVE N,SAINT PETERSBURG,USAFL,33713-4335,27260380,27.79196,-82.66492,,12:15:00 AM,10/5/2023,06:19 Thu,20366,Lake City,W013,10/5/2023,06:19 Thu,,LSW013100423,SAINT PETERSBURG,1,0,6:00:00 AM,1,0,"Lake City, FL Domicile",10/5/2023,164,3,0,191,11:01 Thu
200LS Export_1004.csv,13,5,10/5/2023,03:03 Thu,34510257-00,0257 Home Depot,2300 22ND AVE N,SAINT PETERSBURG,USAFL,33713-4335,27259665,27.79196,-82.66492,,12:15:00 AM,10/5/2023,06:19 Thu,20366,Lake City,W013,10/5/2023,07:30 Thu,,LSW013100423,SAINT PETERSBURG,1,0,6:00:00 AM,1,0,"Lake City, FL Domicile",10/5/2023,41605,101,2717555,191,11:01 Thu
200LS Export_1004.csv,13,6,10/5/2023,03:03 Thu,34510257-00,0257 Home Depot,2300 22ND AVE N,SAINT PETERSBURG,USAFL,33713-4335,27259059,27.79196,-82.66492,,12:15:00 AM,10/5/2023,07:30 Thu,20366,Lake City,W013,10/5/2023,07:32 Thu,,LSW013100423,SAINT PETERSBURG,1,0,6:00:00 AM,1,0,"Lake City, FL Domicile",10/5/2023,1369,4,82446,191,11:01 Thu
200LS Export_1004.csv,13,7,10/5/2023,03:03 Thu,34510257-00,0257 Home Depot,2300 22ND AVE N,SAINT PETERSBURG,USAFL,33713-4335,27256598,27.79196,-82.66492,,12:15:00 AM,10/5/2023,07:32 Thu,20366,Lake City,W013,10/5/2023,07:38 Thu,,LSW013100423,SAINT PETERSBURG,1,0,6:00:00 AM,1,0,"Lake City, FL Domicile",10/5/2023,3519,2,186127,191,11:01 Thu
200LS Export_1004.csv,13,8,10/5/2023,03:03 Thu,34510257-00,0257 Home Depot,2300 22ND AVE N,SAINT PETERSBURG,USAFL,33713-4335,27255391,27.79196,-82.66492,,12:15:00 AM,10/5/2023,07:38 Thu,20366,Lake City,W013,10/5/2023,07:42 Thu,,LSW013100423,SAINT PETERSBURG,1,0,6:00:00 AM,1,0,"Lake City, FL Domicile",10/5/2023,2680,7,177007,191,11:01 Thu
200LS Export_1004.csv,13,9,10/5/2023,03:03 Thu,34510257-00,0257 Home Depot,2300 22ND AVE N,SAINT PETERSBURG,USAFL,33713-4335,27255038,27.79196,-82.66492,,12:15:00 AM,10/5/2023,07:42 Thu,20366,Lake City,W013,10/5/2023,07:49 Thu,,LSW013100423,SAINT PETERSBURG,1,0,6:00:00 AM,1,0,"Lake City, FL Domicile",10/5/2023,4462,7,190500,191,11:01 Thu
200LS Export_1004.csv,13,10,10/5/2023,03:03 Thu,34510257-00,0257 Home Depot,2300 22ND AVE N,SAINT PETERSBURG,USAFL,33713-4335,27252828,27.79196,-82.66492,,12:15:00 AM,10/5/2023,07:49 Thu,20366,Lake City,W013,10/5/2023,07:49 Thu,,LSW013100423,SAINT PETERSBURG,1,0,6:00:00 AM,1,0,"Lake City, FL Domicile",10/5/2023,488,2,74691,191,11:01 Thu
200LS Export_1004.csv,13,11,10/5/2023,03:03 Thu,34510257-00,0257 Home Depot,2300 22ND AVE N,SAINT PETERSBURG,USAFL,33713-4335,27252778,27.79196,-82.66492,,12:15:00 AM,10/5/2023,07:49 Thu,20366,Lake City,W013,10/5/2023,08:02 Thu,,LSW013100423,SAINT PETERSBURG,1,0,6:00:00 AM,1,0,"Lake City, FL Domicile",10/5/2023,7930,17,904171,191,11:01 Thu
200LS Export_1004.csv,13,12,10/5/2023,03:03 Thu,34510257-00,0257 Home Depot,2300 22ND AVE N,SAINT PETERSBURG,USAFL,33713-4335,27239934,27.79196,-82.66492,,12:15:00 AM,10/5/2023,08:02 Thu,20366,Lake City,W013,10/5/2023,08:02 Thu,,LSW013100423,Lake City,1,0,6:00:00 AM,1,0,"Lake City, FL Domicile",10/5/2023,229,1,0,191,11:01 Thu
200LS Export_1004.csv,15,1,10/5/2023,05:00 Thu,34510571-00,0571 Home Depot,1100 Lumpkin Rd,Houston,USATX,77043-5104,27235440,29.78883,-95.5593,,12:15:00 AM,10/6/2023,07:00 Fri,20366,Lithia Springs,W015,10/6/2023,07:15 Fri,,LSW015100423,Gainesville,1,0,,1,0,Lithia Springs,10/7/2023,683,1,30111,810,11:00 Sat
200LS Export_1004.csv,15,2,10/5/2023,05:00 Thu,34510519-00,0519 Home Depot,804 E Highway 82,Gainesville,USATX,76240,27262681,33.64226,-97.126702,,12:15:00 AM,10/6/2023,11:59 Fri,20366,Lithia Springs,W015,10/6/2023,12:15 Fri,,LSW015100423,Lithia Springs,1,0,8:00:00 AM,2,0,Lithia Springs,10/7/2023,2077,7,0,316,11:00 Sat
200LS Export_1004.csv,17,1,10/5/2023,05:00 Thu,1539-20,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27262372,35.08438,-80.67081,,12:15:00 AM,10/6/2023,07:00 Fri,20366,Lithia Springs,W017,10/6/2023,07:15 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,265,9,22460,281,08:16 Sat
200LS Export_1004.csv,17,2,10/5/2023,05:00 Thu,1539-19,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27260771,35.08438,-80.67081,,12:15:00 AM,10/6/2023,07:15 Fri,20366,Lithia Springs,W017,10/6/2023,07:15 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,79,1,4933,281,08:16 Sat
200LS Export_1004.csv,17,3,10/5/2023,05:00 Thu,1539-19,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27260573,35.08438,-80.67081,,12:15:00 AM,10/6/2023,07:15 Fri,20366,Lithia Springs,W017,10/6/2023,07:16 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,780,5,45890,281,08:16 Sat
200LS Export_1004.csv,17,4,10/5/2023,05:00 Thu,1539-19,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27260315,35.08438,-80.67081,,12:15:00 AM,10/6/2023,07:16 Fri,20366,Lithia Springs,W017,10/6/2023,08:34 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,32487,56,1053406,281,08:16 Sat
200LS Export_1004.csv,17,5,10/5/2023,05:00 Thu,1539-18,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27260199,35.08438,-80.67081,,12:15:00 AM,10/6/2023,08:34 Fri,20366,Lithia Springs,W017,10/6/2023,08:35 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,546,20,20087,281,08:16 Sat
200LS Export_1004.csv,17,6,10/5/2023,05:00 Thu,1539-18,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27258789,35.08438,-80.67081,,12:15:00 AM,10/6/2023,08:35 Fri,20366,Lithia Springs,W017,10/6/2023,08:35 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,340,1,0,281,08:16 Sat
200LS Export_1004.csv,17,7,10/5/2023,05:00 Thu,1539-19,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27257768,35.08438,-80.67081,,12:15:00 AM,10/6/2023,08:35 Fri,20366,Lithia Springs,W017,10/6/2023,08:35 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,176,1,6629,281,08:16 Sat
200LS Export_1004.csv,17,8,10/5/2023,05:00 Thu,1539-19,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27257767,35.08438,-80.67081,,12:15:00 AM,10/6/2023,08:35 Fri,20366,Lithia Springs,W017,10/6/2023,08:35 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,105,1,5266,281,08:16 Sat
200LS Export_1004.csv,17,9,10/5/2023,05:00 Thu,1539-19,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27257766,35.08438,-80.67081,,12:15:00 AM,10/6/2023,08:35 Fri,20366,Lithia Springs,W017,10/6/2023,08:35 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,161,1,6898,281,08:16 Sat
200LS Export_1004.csv,17,10,10/5/2023,05:00 Thu,1539-19,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27257759,35.08438,-80.67081,,12:15:00 AM,10/6/2023,08:35 Fri,20366,Lithia Springs,W017,10/6/2023,08:35 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,91,1,5557,281,08:16 Sat
200LS Export_1004.csv,17,11,10/5/2023,05:00 Thu,1539-19,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27256379,35.08438,-80.67081,,12:15:00 AM,10/6/2023,08:35 Fri,20366,Lithia Springs,W017,10/6/2023,11:28 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,72202,106,2181416,281,08:16 Sat
200LS Export_1004.csv,17,12,10/5/2023,05:00 Thu,1539-20,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27256236,35.08438,-80.67081,,12:15:00 AM,10/6/2023,11:28 Fri,20366,Lithia Springs,W017,10/6/2023,11:49 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,8754,30,346197,281,08:16 Sat
200LS Export_1004.csv,17,13,10/5/2023,05:00 Thu,1539-18,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27255473,35.08438,-80.67081,,12:15:00 AM,10/6/2023,11:49 Fri,20366,Lithia Springs,W017,10/6/2023,12:46 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,23860,41,665887,281,08:16 Sat
200LS Export_1004.csv,17,14,10/5/2023,05:00 Thu,1539-19,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27254410,35.08438,-80.67081,,12:15:00 AM,10/6/2023,12:46 Fri,20366,Lithia Springs,W017,10/6/2023,14:02 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,31708,52,967472,281,08:16 Sat
200LS Export_1004.csv,17,15,10/5/2023,05:00 Thu,1539-19,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27253202,35.08438,-80.67081,,12:15:00 AM,10/6/2023,14:02 Fri,20366,Lithia Springs,W017,10/6/2023,15:25 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,34676,49,1074676,281,08:16 Sat
200LS Export_1004.csv,17,16,10/5/2023,05:00 Thu,1539-20,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27249314,35.08438,-80.67081,,12:15:00 AM,10/6/2023,15:25 Fri,20366,Lithia Springs,W017,10/6/2023,17:05 Fri,,LSW017100423,INDIAN TRAIL,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,41706,150,1849986,281,08:16 Sat
200LS Export_1004.csv,17,17,10/5/2023,05:00 Thu,1539-20,Barefoot & Company Inc.,3980 Matthews Indian Trail Rd,INDIAN TRAIL,USANC,28079,27248812,35.08438,-80.67081,,12:15:00 AM,10/6/2023,17:05 Fri,20366,Lithia Springs,W017,10/6/2023,17:05 Fri,,LSW017100423,Lithia Springs,0,0,7:00:00 AM,1,0,Lithia Springs,10/7/2023,90,1,0,281,08:16 Sat
200LS Export_1004.csv,19,1,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27262726,33.98366,-83.93382,,12:15:00 AM,10/5/2023,07:00 Thu,20366,Lithia Springs,W019,10/5/2023,07:15 Thu,,LSW019100423,DACULA,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,340,1,8468,53,15:45 Thu
200LS Export_1004.csv,19,2,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27262065,33.98366,-83.93382,,12:15:00 AM,10/5/2023,07:15 Thu,20366,Lithia Springs,W019,10/5/2023,07:16 Thu,,LSW019100423,DACULA,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,554,1,15688,53,15:45 Thu
200LS Export_1004.csv,19,3,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27261914,33.98366,-83.93382,,12:15:00 AM,10/5/2023,07:16 Thu,20366,Lithia Springs,W019,10/5/2023,07:16 Thu,,LSW019100423,DACULA,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,51,3,2217,53,15:45 Thu
200LS Export_1004.csv,19,4,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27259727,33.98366,-83.93382,,12:15:00 AM,10/5/2023,07:16 Thu,20366,Lithia Springs,W019,10/5/2023,07:16 Thu,,LSW019100423,DACULA,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,384,1,9110,53,15:45 Thu
200LS Export_1004.csv,19,5,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27246697,33.98366,-83.93382,,12:15:00 AM,10/5/2023,07:16 Thu,20366,Lithia Springs,W019,10/5/2023,07:17 Thu,,LSW019100423,DACULA,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,696,1,6145,53,15:45 Thu
200LS Export_1004.csv,19,6,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27245192,33.98366,-83.93382,,12:15:00 AM,10/5/2023,07:17 Thu,20366,Lithia Springs,W019,10/5/2023,07:18 Thu,,LSW019100423,DACULA,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,430,9,12357,53,15:45 Thu
200LS Export_1004.csv,19,7,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27239231,33.98366,-83.93382,,12:15:00 AM,10/5/2023,07:18 Thu,20366,Lithia Springs,W019,10/5/2023,07:33 Thu,,LSW019100423,DACULA,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,6314,7,126851,53,15:45 Thu
200LS Export_1004.csv,19,8,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27239189,33.98366,-83.93382,,12:15:00 AM,10/5/2023,07:33 Thu,20366,Lithia Springs,W019,10/5/2023,07:59 Thu,,LSW019100423,DACULA,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,11033,15,228277,53,15:45 Thu
200LS Export_1004.csv,19,9,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27235889,33.98366,-83.93382,,12:15:00 AM,10/5/2023,07:59 Thu,20366,Lithia Springs,W019,10/5/2023,08:24 Thu,,LSW019100423,DACULA,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,10782,14,220847,53,15:45 Thu
200LS Export_1004.csv,19,10,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27235888,33.98366,-83.93382,,12:15:00 AM,10/5/2023,08:24 Thu,20366,Lithia Springs,W019,10/5/2023,08:49 Thu,,LSW019100423,DACULA,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,10782,14,220847,53,15:45 Thu
200LS Export_1004.csv,19,11,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27235887,33.98366,-83.93382,,12:15:00 AM,10/5/2023,08:49 Thu,20366,Lithia Springs,W019,10/5/2023,09:20 Thu,,LSW019100423,DACULA,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,13091,15,256427,53,15:45 Thu
200LS Export_1004.csv,19,12,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27235857,33.98366,-83.93382,,12:15:00 AM,10/5/2023,09:20 Thu,20366,Lithia Springs,W019,10/5/2023,09:55 Thu,,LSW019100423,DACULA,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,14853,28,384081,53,15:45 Thu
200LS Export_1004.csv,19,13,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27235781,33.98366,-83.93382,,12:15:00 AM,10/5/2023,09:55 Thu,20366,Lithia Springs,W019,10/5/2023,11:54 Thu,,LSW019100423,DACULA,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,49800,60,885720,53,15:45 Thu
200LS Export_1004.csv,19,14,10/5/2023,05:39 Thu,21052-00,BUILDERS FIRSTSOURCE DACULA,"155 Alcovy Ind Blvd,,",DACULA,USAGA,30019,27235761,33.98366,-83.93382,,12:15:00 AM,10/5/2023,11:54 Thu,20366,Lithia Springs,W019,10/5/2023,14:41 Thu,,LSW019100423,Lithia Springs,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,69600,100,1349000,53,15:45 Thu
200LS Export_1004.csv,21,1,10/5/2023,05:48 Thu,18719-00,CARL E SMITH & SONS BLDG MAT,48 LONGSTREET AVE,TURIN,USAGA,30289,27231622,33.32492,-84.631038,,12:15:00 AM,10/5/2023,07:00 Thu,20366,Lithia Springs,W021,10/5/2023,07:33 Thu,,LSW021100423,LAGRANGE,0,0,7:00:00 AM,1,0,Lithia Springs,10/5/2023,21584,16,714520,46,16:50 Thu
200LS Export_1004.csv,21,2,10/5/2023,05:48 Thu,34510160-00,0160 Home Depot,1500 LAFAYETTE PKWY,LAGRANGE,USAGA,30241-2514,27255758,33.04224,-84.9814,,12:15:00 AM,10/5/2023,08:08 Thu,20366,Lithia Springs,W021,10/5/2023,08:27 Thu,,LSW021100423,LAGRANGE,0,0,7:00:00 AM,2,0,Lithia Springs,10/5/2023,5638,15,267711,33,16:50 Thu
200LS Export_1004.csv,21,3,10/5/2023,05:48 Thu,34510160-00,0160 Home Depot,1500 LAFAYETTE PKWY,LAGRANGE,USAGA,30241-2514,27261893,33.04224,-84.9814,,12:15:00 AM,10/5/2023,08:27 Thu,20366,Lithia Springs,W021,10/5/2023,08:27 Thu,,LSW021100423,OPELIKA,0,0,7:00:00 AM,2,0,Lithia Springs,10/5/2023,100,1,15988,33,16:50 Thu
200LS Export_1004.csv,21,4,10/5/2023,05:48 Thu,34510816-00,0816 Home Depot,2190 TIGER TOWN PKWY,OPELIKA,USAAL,36801-5492,27257581,32.619867,-85.405725,,12:15:00 AM,10/5/2023,09:04 Thu,20366,Lithia Springs,W021,10/5/2023,09:23 Thu,,LSW021100423,AUBURN,0,0,7:00:00 AM,3,0,Lithia Springs,10/5/2023,5257,17,289308,40,16:50 Thu
200LS Export_1004.csv,21,5,10/5/2023,05:48 Thu,21306-09,BFS/HDGOODALL HOMES,"1865 East Glenn Avenue,",AUBURN,USAAL,36830,27232784,32.608203,-85.441547,,12:15:00 AM,10/5/2023,09:30 Thu,20366,Lithia Springs,W021,10/5/2023,10:10 Thu,,LSW021100423,AUBURN,0,0,7:00:00 AM,4,0,Lithia Springs,10/5/2023,14819,17,338215,3,16:50 Thu
200LS Export_1004.csv,21,6,10/5/2023,05:48 Thu,21306-09,BFS/HDGOODALL HOMES,"1865 East Glenn Avenue,",AUBURN,USAAL,36830,27255614,32.608203,-85.441547,,12:15:00 AM,10/5/2023,10:10 Thu,20366,Lithia Springs,W021,10/5/2023,10:10 Thu,,LSW021100423,AUBURN,0,0,7:00:00 AM,4,0,Lithia Springs,10/5/2023,304,2,0,3,16:50 Thu
